time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-01-28T10:18:55.000Z,36.789,-98.3287,3.577,2.6,ml,,102,,0.37,us,us2000cqm5,2018-02-12T13:21:03.088Z,"4km NNE of Cherokee, Oklahoma",earthquake,1.4,5.9,,,reviewed,tul,tul
2018-01-28T14:38:36.370Z,37.0688,-97.7165,5.54,2.6,ml,,74,0.046,0.24,us,us2000cqn8,2018-02-11T19:12:29.040Z,"10km WNW of Caldwell, Kansas",earthquake,0.9,3.3,0.102,18,reviewed,ismp,ismp
2018-01-29T00:53:29.180Z,42.5698,-111.453,5,2.6,ml,,57,0.111,1.09,us,us2000cqt1,2018-03-10T05:00:09.040Z,"15km SE of Soda Springs, Idaho",earthquake,1.5,2,0.037,94,reviewed,us,us
2018-01-30T05:47:50.400Z,36.1879,-97.5279,7.967,2.6,ml,,22,,0.16,us,us2000cr79,2018-03-08T09:28:13.040Z,"24km WSW of Perry, Oklahoma",earthquake,1.1,4.6,,,reviewed,tul,tul
2018-01-30T20:03:05.400Z,36.6527,-99.0242,6.612,2.6,ml,,181,,0.46,us,us2000crj0,2018-03-01T16:05:33.209Z,"28km NE of Mooreland, Oklahoma",earthquake,1.8,5.1,,,reviewed,tul,tul
2018-02-01T21:00:13.000Z,46.15,-65.84,2,2.6,mb_lg,,,,0.64,us,us1000ce6e,2018-02-11T22:39:54.040Z,"54km NNW of Sussex, Canada",earthquake,1.8,6.6,,,reviewed,ott,ott
2018-02-02T05:45:47.880Z,46.1592,-65.8483,2,2.6,mb_lg,,,,0.72,us,us1000cf7u,2018-02-17T10:40:36.040Z,"55km NNW of Sussex, Canada",earthquake,2,5.4,,,reviewed,ott,ott
2018-02-04T05:05:36.100Z,35.3987,-98.1165,5.921,2.6,ml,,35,,0.41,us,us1000cfju,2018-03-07T07:52:19.040Z,"15km W of Union City, Oklahoma",earthquake,1.5,5.2,,,reviewed,tul,tul
2018-02-05T01:32:29.020Z,42.0078333,-111.9628333,5.01,2.6,ml,17,110,0.281,0.2,uu,uu60266857,2018-02-07T06:18:44.040Z,"9km WNW of Lewiston, Utah",earthquake,0.64,1.19,0.118,14,reviewed,uu,uu
2018-02-05T21:20:48.300Z,36.0347,-97.9055,6.92,2.6,ml,,33,,0.3,us,us1000cgai,2018-02-07T06:20:17.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.2,4.9,,,reviewed,tul,tul
2018-02-10T11:41:19.300Z,35.6529,-97.1633,5.302,2.6,ml,,54,,0.57,us,us2000d084,2018-02-23T09:05:19.040Z,"3km ESE of Luther, Oklahoma",earthquake,1.1,6.6,,,reviewed,tul,tul
2018-02-13T04:38:46.100Z,36.2906,-97.5143,8.155,2.6,ml,,50,,0.18,us,us2000d1ax,2018-03-22T01:14:23.040Z,"20km W of Perry, Oklahoma",earthquake,1.1,8.5,,,reviewed,tul,tul
2018-02-13T07:41:24.900Z,35.691,-97.304,4.589,2.6,ml,,22,,0.35,us,us2000d1c5,2018-03-02T09:01:08.040Z,"10km WNW of Luther, Oklahoma",earthquake,1.3,5.5,,,reviewed,tul,tul
2018-02-14T15:53:55.840Z,32.8712,-100.9426,5,2.6,mb_lg,,39,0.045,0.4,us,us2000d21v,2018-03-14T03:35:24.040Z,"17km N of Snyder, Texas",earthquake,3.1,2,0.096,48,reviewed,us,us
2018-02-17T17:25:36.800Z,36.7011,-97.6752,7.619,2.6,ml,,50,,0.38,us,us2000d8st,2018-03-16T19:53:30.256Z,"12km SSE of Medford, Oklahoma",earthquake,1,4.8,,,reviewed,tul,tul
2018-02-17T21:59:03.500Z,36.0369,-97.8991,7.292,2.6,ml,,27,,0.19,us,us2000d3z1,2018-03-04T03:44:45.040Z,"8km S of Hennessey, Oklahoma",earthquake,0.9,5.2,,,reviewed,tul,tul
2018-02-18T04:47:55.510Z,44.7403333,-110.9815,5.87,2.6,ml,11,89,0.02588,0.13,uu,uu60014784,2018-03-05T02:13:09.040Z,"13km NE of West Yellowstone, Montana",earthquake,0.35,1.27,0.004,2,reviewed,uu,uu
2018-02-18T05:55:30.780Z,44.7315,-110.9783333,6.28,2.6,ml,15,80,0.03417,0.11,uu,uu60269372,2018-03-15T08:32:59.040Z,"12km NE of West Yellowstone, Montana",earthquake,0.24,0.81,0.05,2,reviewed,uu,uu
2018-02-18T09:16:46.780Z,44.7383333,-110.9853333,7.18,2.6,ml,20,76,0.02571,0.14,uu,uu60269602,2018-03-02T09:44:35.040Z,"12km NE of West Yellowstone, Montana",earthquake,0.27,0.65,0.145,4,reviewed,uu,uu
2018-02-19T00:53:24.090Z,36.0033333,-120.5645,3.98,2.6,md,70,49,0.02342,0.08,nc,nc72971976,2018-02-22T00:00:04.599Z,"17km NW of Parkfield, CA",earthquake,0.14,0.16,0.157,60,reviewed,nc,nc
2018-02-19T16:28:01.600Z,36.8643,-98.8148,4.613,2.6,ml,,226,,0.29,us,us2000d98c,2018-03-05T18:16:12.040Z,"14km WNW of Alva, Oklahoma",earthquake,1.8,6.8,,,reviewed,tul,tul
2018-02-20T08:45:29.800Z,35.6688,-97.3929,5.819,2.6,ml,,32,,0.28,us,us2000d58q,2018-03-04T11:16:08.040Z,"7km ENE of Edmond, Oklahoma",earthquake,0.9,2,,,reviewed,tul,tul
2018-02-23T10:32:10.710Z,37.8323333,-121.9796667,5.93,2.6,md,107,47,0.02435,0.16,nc,nc72974491,2018-02-27T07:44:02.721Z,"2km W of Diablo, CA",earthquake,0.12,0.2,0.186,84,reviewed,nc,nc
2018-02-23T14:58:35.900Z,36.8706,-98.3444,5.417,2.6,ml,,117,,0.33,us,us2000d6w1,2018-03-04T12:24:25.040Z,"12km N of Cherokee, Oklahoma",earthquake,1.8,5,,,reviewed,tul,tul
2018-02-24T12:58:36.100Z,36.9128,-97.6486,4.775,2.6,ml,,36,,0.26,us,us2000d7dm,2018-03-04T13:03:56.040Z,"13km SSW of Caldwell, Kansas",earthquake,0.9,5.9,,,reviewed,tul,tul
2018-02-24T18:10:40.500Z,36.8718,-97.4439,8.007,2.6,ml,,114,,0.35,us,us2000d7fr,2018-03-20T17:52:52.040Z,"16km WNW of Blackwell, Oklahoma",earthquake,1,8.5,,,reviewed,tul,tul
2018-02-26T07:08:51.400Z,31.1306,-103.4341,5,2.6,mb_lg,,68,0.23,0.39,us,us2000d7zw,2018-03-30T11:28:42.040Z,"32km S of Pecos, Texas",earthquake,1.4,1.9,0.098,28,reviewed,us,us
2018-02-26T08:19:26.020Z,33.557,-115.886,9.11,2.6,ml,79,63,0.05001,0.17,ci,ci38116056,2018-02-26T21:55:23.850Z,"6km NE of North Shore, CA",earthquake,0.14,0.35,0.151,154,reviewed,ci,ci
2018-03-01T23:15:43.100Z,36.4565,-98.8213,5.804,2.6,ml,,82,,0.67,us,us2000da2f,2018-03-18T01:19:25.792Z,"34km E of Mooreland, Oklahoma",earthquake,1.9,5.9,,,reviewed,tul,tul
2018-03-04T12:41:09.600Z,36.9159,-97.652,7.64,2.6,ml,,72,,0.22,us,us2000dc1g,2018-03-16T07:15:16.040Z,"13km SSW of Caldwell, Kansas",earthquake,0.7,2.4,,,reviewed,tul,tul
2018-03-04T20:49:54.300Z,36.0289,-97.9103,8.295,2.6,ml,,87,,0.42,us,us2000dc60,2018-04-02T15:00:53.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.2,8.6,,,reviewed,tul,tul
2018-03-13T08:35:17.060Z,29.1718,-97.7226,5,2.6,mb_lg,,150,0.324,1.31,us,us1000d3r4,2018-03-25T10:24:41.040Z,"11km SSE of Nixon, Texas",earthquake,1.3,1.9,0.095,29,reviewed,us,us
2018-03-13T15:33:29.700Z,36.454,-98.8256,5.87,2.6,ml,,51,,0.21,us,us1000d3u5,2018-03-22T19:55:11.040Z,"34km E of Mooreland, Oklahoma",earthquake,2.1,4.2,,,reviewed,tul,tul
2018-03-14T17:06:40.630Z,44.0041,-115.1715,10.59,2.6,ml,,54,0.704,1.08,us,us1000d4e8,2018-03-16T00:06:01.947Z,"56km ENE of Idaho City, Idaho",earthquake,2.6,10.4,0.057,40,reviewed,us,us
2018-03-16T10:59:41.600Z,36.7173,-99.3791,5,2.6,mb_lg,,61,0.454,0.45,us,us1000d55w,2018-03-16T11:13:18.040Z,"25km ESE of Buffalo, Oklahoma",earthquake,2.2,2,0.076,45,reviewed,us,us
2018-03-16T17:21:31.600Z,35.7649,-98.3085,29.38,2.6,mb_lg,,69,0.252,0.74,us,us1000d57m,2018-03-17T13:59:32.040Z,"12km SE of Watonga, Oklahoma",earthquake,1.7,7.9,0.228,7,reviewed,us,us
2018-03-20T07:06:23.400Z,36.1851,-96.7232,4.044,2.6,ml,,87,,0.47,us,us1000d6qg,2018-03-31T07:09:01.291Z,"8km NNW of Yale, Oklahoma",earthquake,1.4,5.6,,,reviewed,tul,tul
2018-03-22T00:09:11.030Z,31.276,-103.5963,4.63,2.6,mb_lg,,66,0.25,0.52,us,us1000d7bq,2018-03-22T00:37:20.040Z,"19km SSW of Pecos, Texas",earthquake,3.7,1.8,0.124,19,reviewed,us,us
2018-03-22T19:27:36.340Z,36.006,-120.5655,4.34,2.6,md,68,56,0.02367,0.05,nc,nc72988781,2018-03-23T23:23:03.612Z,"17km NW of Parkfield, CA",earthquake,0.16,0.15,0.112,49,reviewed,nc,nc
2018-03-24T11:11:00.100Z,36.6556,-99.0174,5.787,2.6,ml,,109,,0.68,us,us1000d8k5,2018-04-01T05:38:32.040Z,"29km NE of Mooreland, Oklahoma",earthquake,1.8,7.2,,,reviewed,tul,tul
2018-03-24T16:06:10.750Z,36.4818,-97.7419,4.35,2.6,mb_lg,,39,0.196,0.16,us,us1000d8ly,2018-03-24T16:34:16.040Z,"15km NE of Enid, Oklahoma",earthquake,0.8,3.9,0.08,41,reviewed,us,us
2018-03-26T02:08:30.400Z,36.4817,-97.7555,7.971,2.6,ml,,34,,0.3,us,us1000d90v,2018-03-30T04:47:15.072Z,"14km NE of Enid, Oklahoma",earthquake,0.9,4.8,,,reviewed,tul,tul
